sku,title,signal_url,product_url,family,product_type,pack_count,pack_class,price,unit_price,unit_price_band,inventory,weight,weight_unit,unit_weight,unit_weight_band,length,width,height,cube_inches,unit_cube_inches,status,merchant_status,merchant_availability
BINC111,"10 7/8x5 1/2x5"" Black Conductive Plastic Bins - ESD Protection, Case of 12",https://packrift.github.io/products/binc111-10-7-8x5-1-2x5-black-conductive-plastic-bins-esd-protection-case-of-12/,https://packrift.com/products/10-7-8x5-1-2x5-black-conductive-plastic-bins-esd-protection-case-of-12,Boxes,"Bins, Shelving & Storage",12,"case packs, 11-50 units",233.91,19.4925,$5+ per unit,100,10.8,lb,0.9,0.25 to 1 lb per unit,10.875,5.5,5,299.0625,24.921875,catalog approved,active listing,in stock
FSA14124,"14x12x4"" Anti-Static Foam Shipper Box - 200# Corrugated, Case of 12",https://packrift.github.io/products/fsa14124-14x12x4-anti-static-foam-shipper-box-200-corrugated-case-of-12/,https://packrift.com/products/14x12x4-anti-static-foam-shipper-box-200-corrugated-case-of-12,Boxes,"Bubble, Foam & Cushioning",12,"case packs, 11-50 units",198.18,16.515,$5+ per unit,100,14.76,lb,1.23,1 to 5 lb per unit,14,12,4,672,56,catalog approved,active listing,in stock
FSB170,"15x12x10 Blue R-Kive® Heavy-Duty File Storage Boxes, 850 lb Stacking, Case of 12",https://packrift.github.io/products/fsb170-15x12x10-blue-r-kive-ae-heavy-duty-file-storage-boxes-850-lb-stacking-case-of-12/,https://packrift.com/products/15x12x10-blue-r-kive-ae-heavy-duty-file-storage-boxes-850-lb-stacking-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",205.06,17.088333,$5+ per unit,100,21.54,lb,1.795,1 to 5 lb per unit,15,12,10,1800,150,catalog approved,active listing,in stock
FSB200,"15x12x10 ECT-32 White Corrugated File Storage Box - Removable Lid, Case of 12",https://packrift.github.io/products/fsb200-15x12x10-ect-32-white-corrugated-file-storage-box-removable-lid-case-of-12/,https://packrift.com/products/15x12x10-ect-32-white-corrugated-file-storage-box-removable-lid-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",72.62,6.051667,$5+ per unit,200,20.2,lb,1.683333,1 to 5 lb per unit,15,12,10,1800,150,catalog approved,active listing,in stock
FSB240,"24x12x10 ECT-32 White Corrugated File Storage Box - Interlocking Lid, Case of 12",https://packrift.github.io/products/fsb240-24x12x10-ect-32-white-corrugated-file-storage-box-interlocking-lid-case-of-12/,https://packrift.com/products/24x12x10-ect-32-white-corrugated-file-storage-box-interlocking-lid-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",90.02,7.501667,$5+ per unit,200,27.54,lb,2.295,1 to 5 lb per unit,24,12,10,2880,240,catalog approved,active listing,in stock
FSB280,"24x15x10 ECT-32 White Corrugated File Storage Box - Legal Size, Case of 12",https://packrift.github.io/products/fsb280-24x15x10-ect-32-white-corrugated-file-storage-box-legal-size-case-of-12/,https://packrift.com/products/24x15x10-ect-32-white-corrugated-file-storage-box-legal-size-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",108.47,9.039167,$5+ per unit,100,28.54,lb,2.378333,1 to 5 lb per unit,24,15,10,3600,300,catalog approved,active listing,in stock
FSB300,"15x12x10 Kraft Corrugated File Storage Boxes - Economy, Case of 12",https://packrift.github.io/products/fsb300-15x12x10-kraft-corrugated-file-storage-boxes-economy-case-of-12/,https://packrift.com/products/15x12x10-kraft-corrugated-file-storage-boxes-economy-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",53.65,4.470833,$1 to $5 per unit,400,17.34,lb,1.445,1 to 5 lb per unit,15,12,10,1800,150,catalog approved,active listing,in stock
FSB350,"24x12x10 Kraft Corrugated File Storage Boxes - Economy Foldable, Case of 12",https://packrift.github.io/products/fsb350-24x12x10-kraft-corrugated-file-storage-boxes-economy-foldable-case-of-12/,https://packrift.com/products/24x12x10-kraft-corrugated-file-storage-boxes-economy-foldable-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",68.85,5.7375,$5+ per unit,200,21.6,lb,1.8,1 to 5 lb per unit,24,12,10,2880,240,catalog approved,active listing,in stock
FSB370,"24x15x10 Kraft Corrugated File Storage Boxes - Economy 2-Piece, Case of 12",https://packrift.github.io/products/fsb370-24x15x10-kraft-corrugated-file-storage-boxes-economy-2-piece-case-of-12/,https://packrift.com/products/24x15x10-kraft-corrugated-file-storage-boxes-economy-2-piece-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",92.21,7.684167,$5+ per unit,300,28.46,lb,2.371667,1 to 5 lb per unit,24,15,10,3600,300,catalog approved,active listing,in stock
FSB400,"15x12x10 ECT-32 White Corrugated Auto-Lock File Box, Case of 12",https://packrift.github.io/products/fsb400-15x12x10-ect-32-white-corrugated-auto-lock-file-box-case-of-12/,https://packrift.com/products/15x12x10-ect-32-white-corrugated-auto-lock-file-box-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",61.11,5.0925,$5+ per unit,100,13.02,lb,1.085,1 to 5 lb per unit,15,12,10,1800,150,catalog approved,active listing,in stock
FSB440,24x12x10 ECT-32 White Corrugated Auto-Lock File Storage Box - Case of 12,https://packrift.github.io/products/fsb440-24x12x10-ect-32-white-corrugated-auto-lock-file-storage-box-case-of-12/,https://packrift.com/products/24x12x10-ect-32-white-corrugated-auto-lock-file-storage-box-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",74.53,6.210833,$5+ per unit,200,17.56,lb,1.463333,1 to 5 lb per unit,24,12,10,2880,240,catalog approved,active listing,in stock
FSB480,"24x15x10 ECT-32 Auto-Lock File Storage Boxes, Case of 12",https://packrift.github.io/products/fsb480-24x15x10-ect-32-auto-lock-file-storage-boxes-case-of-12/,https://packrift.com/products/24x15x10-ect-32-auto-lock-file-storage-boxes-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",138.18,11.515,$5+ per unit,100,21.94,lb,1.828333,1 to 5 lb per unit,24,15,10,3600,300,catalog approved,active listing,in stock
FSB500,"24x12x10 ECT-32 Interlocking Flap File Storage Boxes - No Tape Needed, Case of 12",https://packrift.github.io/products/fsb500-24x12x10-ect-32-interlocking-flap-file-storage-boxes-no-tape-needed-case-of-12/,https://packrift.com/products/24x12x10-ect-32-interlocking-flap-file-storage-boxes-no-tape-needed-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",86.63,7.219167,$5+ per unit,100,22.68,lb,1.89,1 to 5 lb per unit,24,12,10,2880,240,catalog approved,active listing,in stock
FSB640,"24x12x10.25 String & Button File Storage Boxes, 250# Corrugated, Case of 12",https://packrift.github.io/products/fsb640-24x12x10-25-string-button-file-storage-boxes-250-corrugated-case-of-12/,https://packrift.com/products/24x12x10-25-string-button-file-storage-boxes-250-corrugated-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",214.8,17.9,$5+ per unit,200,21.46,lb,1.788333,1 to 5 lb per unit,24,12,10.25,2952,246,catalog approved,active listing,in stock
FSB680,"24x15x10.5"" Legal File Storage Boxes, 250# Corrugated, String & Button, Case of 12",https://packrift.github.io/products/fsb680-24x15x10-5-legal-file-storage-boxes-250-corrugated-string-button-case-of-12/,https://packrift.com/products/24x15x10-5-legal-file-storage-boxes-250-corrugated-string-button-case-of-12,Boxes,Boxes - Corrugated,12,"case packs, 11-50 units",229.77,19.1475,$5+ per unit,200,26.56,lb,2.213333,1 to 5 lb per unit,24,15,10.5,3780,315,catalog approved,active listing,in stock
121236,"12x12x36"" Tall Corrugated Boxes, ECT-32 Kraft, Bundle of 15",https://packrift.github.io/products/121236-12x12x36-tall-corrugated-boxes-ect-32-kraft-bundle-of-15/,https://packrift.com/products/12x12x36-tall-corrugated-boxes-ect-32-kraft-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",41.98,2.798667,$1 to $5 per unit,500,26.18,lb,1.745333,1 to 5 lb per unit,12,12,36,5184,345.6,catalog approved,active listing,in stock
141440,"14x14x40"" ECT-32 Kraft Corrugated Boxes - Bundle of 15",https://packrift.github.io/products/141440-14x14x40-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/14x14x40-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",69.2,4.613333,$1 to $5 per unit,500,34.32,lb,2.288,1 to 5 lb per unit,14,14,40,7840,522.666667,catalog approved,active listing,in stock
14442FOL,"14x4x42 ECT-32 Side Loading Boxes - Full Overlap FOL, Bundle of 15",https://packrift.github.io/products/14442fol-14x4x42-ect-32-side-loading-boxes-full-overlap-fol-bundle-of-15/,https://packrift.com/products/14x4x42-ect-32-side-loading-boxes-full-overlap-fol-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",72.29,4.819333,$1 to $5 per unit,400,20.21,lb,1.347333,1 to 5 lb per unit,14,4,42,2352,156.8,catalog approved,active listing,in stock
14452FOL,"14x4x52 ECT-32 Side Loading Boxes - Full Overlap FOL, Bundle of 15",https://packrift.github.io/products/14452fol-14x4x52-ect-32-side-loading-boxes-full-overlap-fol-bundle-of-15/,https://packrift.com/products/14x4x52-ect-32-side-loading-boxes-full-overlap-fol-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",85.75,5.716667,$5+ per unit,500,27.8,lb,1.853333,1 to 5 lb per unit,14,4,52,2912,194.133333,catalog approved,active listing,in stock
201818,"20x18x18"" ECT-32 Kraft Corrugated Boxes - Bulk Pack of 15",https://packrift.github.io/products/201818-20x18x18-ect-32-kraft-corrugated-boxes-bulk-pack-of-15/,https://packrift.com/products/20x18x18-ect-32-kraft-corrugated-boxes-bulk-pack-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",44.99,2.999333,$1 to $5 per unit,500,30.05,lb,2.003333,1 to 5 lb per unit,20,18,18,6480,432,catalog approved,active listing,in stock
202011,20x20x11 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/202011-20x20x11-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/20x20x11-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",44.86,2.990667,$1 to $5 per unit,400,25.79,lb,1.719333,1 to 5 lb per unit,20,20,11,4400,293.333333,catalog approved,active listing,in stock
221616,"22x16x16 ECT-32 Kraft Corrugated Boxes - Reliable Strength, Bundle of 15",https://packrift.github.io/products/221616-22x16x16-ect-32-kraft-corrugated-boxes-ai-reliable-strength-bundle-of-15/,https://packrift.com/products/22x16x16-ect-32-kraft-corrugated-boxes-ai-reliable-strength-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",40.35,2.69,$1 to $5 per unit,500,27.12,lb,1.808,1 to 5 lb per unit,22,16,16,5632,375.466667,catalog approved,active listing,in stock
221812,"22x18x12"" ECT-32 Kraft Corrugated Boxes - Bundle of 15",https://packrift.github.io/products/221812-22x18x12-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/22x18x12-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",39.83,2.655333,$1 to $5 per unit,500,26.94,lb,1.796,1 to 5 lb per unit,22,18,12,4752,316.8,catalog approved,active listing,in stock
221816,22x18x16 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/221816-22x18x16-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/22x18x16-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",45.22,3.014667,$1 to $5 per unit,500,30.26,lb,2.017333,1 to 5 lb per unit,22,18,16,6336,422.4,catalog approved,active listing,in stock
222010,"22x20x10 ECT-32 Kraft Corrugated Boxes - Durable Shipping, Bundle of 15",https://packrift.github.io/products/222010-22x20x10-ect-32-kraft-corrugated-boxes-ai-durable-shipping-bundle-of-15/,https://packrift.com/products/22x20x10-ect-32-kraft-corrugated-boxes-ai-durable-shipping-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",41.54,2.769333,$1 to $5 per unit,500,27.26,lb,1.817333,1 to 5 lb per unit,22,20,10,4400,293.333333,catalog approved,active listing,in stock
222014,"22x20x14 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 15",https://packrift.github.io/products/222014-22x20x14-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-15/,https://packrift.com/products/22x20x14-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",46.99,3.132667,$1 to $5 per unit,500,29.88,lb,1.992,1 to 5 lb per unit,22,20,14,6160,410.666667,catalog approved,active listing,in stock
222210,22x22x10 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/222210-22x22x10-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/22x22x10-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",46.28,3.085333,$1 to $5 per unit,400,31.35,lb,2.09,1 to 5 lb per unit,22,22,10,4840,322.666667,catalog approved,active listing,in stock
22228,22x22x8 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/22228-22x22x8-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/22x22x8-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",43.44,2.896,$1 to $5 per unit,500,28.4,lb,1.893333,1 to 5 lb per unit,22,22,8,3872,258.133333,catalog approved,active listing,in stock
231618,"23x16x18 5/8"" ECT-32 Kraft Corrugated Boxes - Bundle of 15",https://packrift.github.io/products/231618-23x16x18-5-8-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/23x16x18-5-8-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",43.19,2.879333,$1 to $5 per unit,500,26.15,lb,1.743333,1 to 5 lb per unit,23,16,18.625,6854,456.933333,catalog approved,active listing,in stock
241414,"24x14x14"" ECT-32 Kraft Corrugated Boxes - Durable Shipping, Bundle of 15",https://packrift.github.io/products/241414-24x14x14-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-15/,https://packrift.com/products/24x14x14-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",33.99,2.266,$1 to $5 per unit,400,24.86,lb,1.657333,1 to 5 lb per unit,24,14,14,4704,313.6,catalog approved,active listing,in stock
241420,24x14x20 ECT-32 Kraft Corrugated Boxes - Bulk Bundle of 15,https://packrift.github.io/products/241420-24x14x20-ect-32-kraft-corrugated-boxes-bulk-bundle-of-15/,https://packrift.com/products/24x14x20-ect-32-kraft-corrugated-boxes-bulk-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",47.29,3.152667,$1 to $5 per unit,500,28.85,lb,1.923333,1 to 5 lb per unit,24,14,20,6720,448,catalog approved,active listing,in stock
241610,24x16x10 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/241610-24x16x10-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/24x16x10-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",34.02,2.268,$1 to $5 per unit,500,23.51,lb,1.567333,1 to 5 lb per unit,24,16,10,3840,256,catalog approved,active listing,in stock
241613,24x16x13 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/241613-24x16x13-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/24x16x13-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",63.27,4.218,$1 to $5 per unit,500,24.23,lb,1.615333,1 to 5 lb per unit,24,16,13,4992,332.8,catalog approved,active listing,in stock
241618,24x16x18 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/241618-24x16x18-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/24x16x18-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",46.18,3.078667,$1 to $5 per unit,400,33.9,lb,2.26,1 to 5 lb per unit,24,16,18,6912,460.8,catalog approved,active listing,in stock
241712,"24x17x12 ECT-32 Kraft Corrugated Boxes - Industrial Strength, Bundle of 15",https://packrift.github.io/products/241712-24x17x12-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-15/,https://packrift.com/products/24x17x12-ect-32-kraft-corrugated-boxes-industrial-strength-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",38.56,2.570667,$1 to $5 per unit,500,26.9,lb,1.793333,1 to 5 lb per unit,24,17,12,4896,326.4,catalog approved,active listing,in stock
241715,"24x17x15"" ECT-32 Kraft Corrugated Boxes - Bundle of 15",https://packrift.github.io/products/241715-24x17x15-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/24x17x15-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",45.53,3.035333,$1 to $5 per unit,500,28.64,lb,1.909333,1 to 5 lb per unit,24,17,15,6120,408,catalog approved,active listing,in stock
241814,24x18x14 ECT-32 Kraft Corrugated Boxes - Durable Shipping (Bundle of 15),https://packrift.github.io/products/241814-24x18x14-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-15/,https://packrift.com/products/24x18x14-ect-32-kraft-corrugated-boxes-durable-shipping-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",46.22,3.081333,$1 to $5 per unit,400,29.39,lb,1.959333,1 to 5 lb per unit,24,18,14,6048,403.2,catalog approved,active listing,in stock
241816,24x18x16 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/241816-24x18x16-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/24x18x16-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",47.43,3.162,$1 to $5 per unit,500,30.9,lb,2.06,1 to 5 lb per unit,24,18,16,6912,460.8,catalog approved,active listing,in stock
241820,"24x18x20 ECT-32 Kraft Corrugated Boxes - Reliable Shipping, Bundle of 15",https://packrift.github.io/products/241820-24x18x20-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-15/,https://packrift.com/products/24x18x20-ect-32-kraft-corrugated-boxes-reliable-shipping-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",71.76,4.784,$1 to $5 per unit,500,31.73,lb,2.115333,1 to 5 lb per unit,24,18,20,8640,576,catalog approved,active listing,in stock
25235R,25.25x23x5 ECT-32 Kraft Corrugated Boxes - Bulk Bundle of 15,https://packrift.github.io/products/25235r-25-25x23x5-ect-32-kraft-corrugated-boxes-bulk-bundle-of-15/,https://packrift.com/products/25-25x23x5-ect-32-kraft-corrugated-boxes-bulk-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",94.53,6.302,$5+ per unit,300,31.04,lb,2.069333,1 to 5 lb per unit,25.25,23,5,2903.75,193.583333,catalog approved,active listing,in stock
25817,"25 1/8x8 3/8x17 1/2"" ECT-32 Master Corrugated Boxes - Bundle of 15",https://packrift.github.io/products/25817-25-1-8x8-3-8x17-1-2-ect-32-master-corrugated-boxes-bundle-of-15/,https://packrift.com/products/25-1-8x8-3-8x17-1-2-ect-32-master-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",29.31,1.954,$1 to $5 per unit,200,18.62,lb,1.241333,1 to 5 lb per unit,25.125,8.375,17.5,3682.382813,245.492188,catalog approved,active listing,in stock
261614,26x16x14 ECT-32 Kraft Corrugated Boxes - Bundle of 15,https://packrift.github.io/products/261614-26x16x14-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/26x16x14-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",44.51,2.967333,$1 to $5 per unit,500,27.72,lb,1.848,1 to 5 lb per unit,26,16,14,5824,388.266667,catalog approved,active listing,in stock
261616,"26x16x16"" ECT-32 Kraft Corrugated Boxes - Bundle of 15",https://packrift.github.io/products/261616-26x16x16-ect-32-kraft-corrugated-boxes-bundle-of-15/,https://packrift.com/products/26x16x16-ect-32-kraft-corrugated-boxes-bundle-of-15,Boxes,Boxes - Corrugated,15,"case packs, 11-50 units",71.49,4.766,$1 to $5 per unit,200,28.07,lb,1.871333,1 to 5 lb per unit,26,16,16,6656,443.733333,catalog approved,active listing,in stock
